,Res,Noise_Param,Scale_Param,Distances_Classic,CI_Distances_Classic,Distances_Noised,CI_Distances_Noised,Cumsum_Classic,Cumsum_Noised,Ratios_emd_cumsum,Ratios_EMD,Distances_Linear,Distances_Linear_Noised,Ratios_Linear
82,400.0,0.4094915062380423,100.0,28.255164508503505,4.64824230425133e-16,346.87072911018333,19.574034447615862,112.73810638892905,1384.0142091496336,0.2506265664160397,0.09540974887121091,0.08423805994135745,11.58132550829038,0.0072821411346954915
83,400.0,0.49417133613238334,100.0,28.255164508503505,4.64824230425133e-16,443.8997177854039,25.587620417835574,112.73810638892905,1771.1598739637634,0.2506265664160398,0.07527142232281842,0.08423805994135745,13.99142203111817,0.0060284125659984256
84,400.0,0.5963623316594643,100.0,28.255164508503505,4.64824230425133e-16,524.7808698012755,31.466926647313525,112.73810638892905,2093.8756705070914,0.2506265664160398,0.06411507426539242,0.08423805994135745,16.84397814868646,0.005007461219378779
85,400.0,0.7196856730011514,100.0,28.255164508503505,4.64824230425133e-16,667.0035062720046,37.228138577015635,112.73810638892905,2661.3439900253006,0.2506265664160399,0.049916039172909946,0.08423805994135745,20.269380782056718,0.004161450858158286
86,400.0,0.868511373751352,100.0,28.255164508503505,4.64824230425133e-16,764.5853780552006,45.583275857957325,112.73810638892905,3050.6956584402537,0.25062656641603986,0.04393567529342774,0.08423805994135745,24.564772068921034,0.0034333014381442363
87,400.0,1.0481131341546852,100.0,28.255164508503505,4.64824230425133e-16,929.9214900205462,48.87082072059822,112.73810638892905,3710.38674518198,0.25062656641604003,0.03530314122161521,0.08423805994135745,29.529151090531297,0.0028559399284652925
88,400.0,1.2648552168552958,100.0,28.255164508503505,4.64824230425133e-16,1129.0612040171277,69.5813889625254,112.73810638892905,4504.954204028344,0.25062656641603986,0.029994592279632686,0.08423805994135745,35.631669479288654,0.002367192208251102
89,400.0,1.5264179671752318,100.0,28.255164508503505,4.64824230425133e-16,1371.9630194644092,79.57030842992577,112.73810638892905,5474.132447662997,0.2506265664160399,0.02451530038841649,0.08423805994135745,43.11148492341623,0.0019563979934293886
90,400.0,1.8420699693267144,100.0,28.255164508503505,4.64824230425133e-16,1647.1393964735162,97.86223914000165,112.73810638892905,6572.086191929338,0.25062656641603975,0.020521993808879938,0.08423805994135745,52.01126909064846,0.001621550714999252
91,400.0,2.2229964825261934,100.0,28.255164508503505,4.64824230425133e-16,1968.167933074466,103.23745672751375,112.73810638892905,7852.990052967128,0.2506265664160398,0.016737988908242487,0.08423805994135745,63.05966571655996,0.0013373090129601241
92,400.0,2.6826957952797246,100.0,28.255164508503505,4.64824230425133e-16,2409.9140205557587,135.43348652887377,112.73810638892905,9615.556942017483,0.2506265664160399,0.013867990098806661,0.08423805994135745,75.63762497381485,0.0011153085233368003
93,400.0,3.2374575428176433,100.0,28.255164508503505,4.64824230425133e-16,2902.1887903966012,161.24790999358177,112.73810638892905,11579.733273682457,0.2506265664160397,0.011363591455009895,0.08423805994135745,91.59956668937029,0.0009204902966670479
94,400.0,3.906939937054613,100.0,28.255164508503505,4.64824230425133e-16,3701.444496783382,204.3060827747154,112.73810638892905,14768.763542165707,0.25062656641603986,0.008965397119627412,0.08423805994135745,110.48768293283997,0.0007632994746863302
95,400.0,4.714866363457389,100.0,28.255164508503505,4.64824230425133e-16,4392.303521059302,233.85932579924412,112.73810638892905,17525.291049026633,0.2506265664160398,0.007536601360751485,0.08423805994135745,133.4878129061845,0.0006318104396433469
96,400.0,5.689866029018293,100.0,28.255164508503505,4.64824230425133e-16,4886.616762426814,264.176409248265,112.73810638892905,19497.600882083014,0.25062656641603975,0.0066685353522186065,0.08423805994135745,160.95383771760524,0.000524008965067215
97,400.0,6.866488450042998,100.0,28.255164508503505,4.64824230425133e-16,6055.461862069297,315.6892760506473,112.73810638892905,24161.29282965652,0.25062656641603986,0.0054514342145913,0.08423805994135745,193.4908821850706,0.00043599044157212384
98,400.0,8.286427728546842,100.0,28.255164508503505,4.64824230425133e-16,7089.654431130613,376.8631561056532,112.73810638892905,28287.721180211185,0.25062656641603975,0.004620287763340471,0.08423805994135745,234.53525987452954,0.0003596783872069092
99,400.0,10.0,100.0,28.255164508503505,4.64824230425133e-16,9213.574602438535,533.3154682583558,112.73810638892905,36762.162663729774,0.25062656641604,0.0036647093544503683,0.08423805994135745,282.7897080406423,0.00029827920248219565
100,600.0,0.001,100.0,28.248433038495158,4.64824230425133e-16,28.31432099797061,0.1331984354274057,169.20811390058597,169.602782777844,0.16694490818030047,0.9989670119979244,0.06875409456596085,0.07695757205594289,0.8936746112986405
101,600.0,0.0012067926406393288,100.0,28.248433038495158,4.64824230425133e-16,28.240384745068326,0.14621017224348157,169.20811390058597,169.1599046229593,0.16694490818030047,1.0018529723658378,0.06875409456596085,0.08039559015049917,0.8555247831698045
102,600.0,0.0014563484775012444,100.0,28.248433038495158,4.64824230425133e-16,28.387610792717613,0.1827424715556594,169.20811390058597,170.04178864837854,0.16694490818030047,0.9975004068203543,0.06875409456596085,0.08536944581911558,0.8057738287290304
103,600.0,0.0017575106248547913,100.0,28.248433038495158,4.64824230425133e-16,28.364914140311228,0.20954614297281202,169.20811390058597,169.90583570046428,0.16694490818030047,0.9990872111060437,0.06875409456596085,0.09207700767788997,0.7470814411267823
104,600.0,0.0021209508879201904,100.0,28.248433038495158,4.64824230425133e-16,28.567637371362334,0.25632257970289196,169.20811390058597,171.1201478544604,0.16694490818030047,0.9934978217895388,0.06875409456596085,0.10061983144443061,0.683750739186647
105,600.0,0.002559547922699536,100.0,28.248433038495158,4.64824230425133e-16,28.65420215916115,0.3186930890435852,169.20811390058597,171.63867093337532,0.16694490818030047,0.9929344768385368,0.06875409456596085,0.11225397959039811,0.6129871640690132
106,600.0,0.0030888435964774815,100.0,28.248433038495158,4.64824230425133e-16,28.648904816510598,0.3896179242802477,169.20811390058597,171.60693985089853,0.16694490818030044,0.9966569060182682,0.06875409456596085,0.1270182435976002,0.5417572535835684
107,600.0,0.003727593720314938,100.0,28.248433038495158,4.64824230425133e-16,28.91579397742855,0.4453367687170266,169.20811390058597,173.20560592479703,0.1669449081803005,0.9910302275754364,0.06875409456596085,0.1463497701770616,0.47023335784829134
108,600.0,0.004498432668969444,100.0,28.248433038495158,4.64824230425133e-16,28.894311894278566,0.5322262366444082,169.20811390058597,173.07692824672867,0.16694490818030044,0.9980006308638303,0.06875409456596085,0.1701265846591247,0.4044068795308253
109,600.0,0.005428675439323859,100.0,28.248433038495158,4.64824230425133e-16,29.23423879503294,0.6684220014458345,169.20811390058597,175.11309038224732,0.1669449081803005,0.9995168739570468,0.06875409456596085,0.1993037934006245,0.3452407328914075
110,600.0,0.006551285568595509,100.0,28.248433038495158,4.64824230425133e-16,29.024706571327016,0.746434703472764,169.20811390058597,173.8579923622489,0.16694490818030044,1.0144119552437347,0.06875409456596085,0.23589676653043729,0.29170414619981166
111,600.0,0.0079060432109077,100.0,28.248433038495158,4.64824230425133e-16,29.36776870885185,0.9075316632985493,169.20811390058597,175.9129345660227,0.1669449081803004,1.022239565430916,0.06875409456596085,0.28116229136067344,0.24473280547562967
112,600.0,0.009540954763499945,100.0,28.248433038495158,4.64824230425133e-16,30.24493737151,1.0963117964577798,169.20811390058597,181.16717485534505,0.16694490818030036,1.020808359437231,0.06875409456596085,0.3373651916821649,0.20396773431301995
113,600.0,0.01151395399326447,100.0,28.248433038495158,4.64824230425133e-16,30.91001512032742,1.1810945582229035,169.20811390058597,185.1509905707613,0.16694490818030044,0.9984127273518064,0.06875409456596085,0.40558516665543265,0.16963112837656055
114,600.0,0.013894954943731374,100.0,28.248433038495158,4.64824230425133e-16,31.850141499919598,1.4146373858142678,169.20811390058597,190.78234758451853,0.1669449081803004,1.0201781094102322,0.06875409456596085,0.48606500351245485,0.14157037463948427
115,600.0,0.016768329368110076,100.0,28.248433038495158,4.64824230425133e-16,33.41096732213237,1.6631264453989851,169.20811390058597,200.13169425957295,0.16694490818030047,0.9866773417914305,0.06875409456596085,0.5858108954504555,0.11745149584312263
116,600.0,0.020235896477251564,100.0,28.248433038495158,4.64824230425133e-16,37.778071432044094,2.0350887699563596,169.20811390058597,226.29064787794422,0.16694490818030042,0.8885263491604285,0.06875409456596085,0.7053045492082988,0.09757339120975886
117,600.0,0.02442053094548651,100.0,28.248433038495158,4.64824230425133e-16,36.945419907464796,2.0082174007209663,169.20811390058597,221.30306524571438,0.1669449081803003,0.90159435503519,0.06875409456596085,0.8488271435831054,0.08106942188136748
118,600.0,0.029470517025518096,100.0,28.248433038495158,4.64824230425133e-16,43.57852180808649,2.382037184843439,169.20811390058597,261.03534563043826,0.1669449081803004,0.7717954829255,0.06875409456596085,1.0246545142695371,0.06716165144073057
119,600.0,0.03556480306223128,100.0,28.248433038495158,4.64824230425133e-16,46.31337598371904,2.6871046430582286,169.20811390058597,277.4171221424774,0.16694490818030028,0.7297042163983067,0.06875409456596085,1.2338165476016925,0.05577732010046043
120,600.0,0.04291934260128776,100.0,28.248433038495158,4.64824230425133e-16,54.3384982957296,2.973969554908329,169.20811390058597,325.48760479142067,0.1669449081803003,0.6153677575850232,0.06875409456596085,1.4846301173651768,0.04635042093080654
121,600.0,0.0517947467923121,100.0,28.248433038495158,4.64824230425133e-16,63.00437751608028,3.534554158790821,169.20811390058597,377.3962213213211,0.16694490818030042,0.5302731246501347,0.06875409456596085,1.8011127215545584,0.038206090447716036
122,600.0,0.0625055192527397,100.0,28.248433038495158,4.64824230425133e-16,77.59740542760143,4.593243549706337,169.20811390058597,464.80845851133313,0.1669449081803003,0.4372635402603538,0.06875409456596085,2.163108293118028,0.03181140589283203
123,600.0,0.07543120063354615,100.0,28.248433038495158,4.64824230425133e-16,86.87895478439971,4.903174476594531,169.20811390058597,520.4049391585552,0.1669449081803002,0.38291441502446594,0.06875409456596085,2.617646153756983,0.026282370208027896
124,600.0,0.09102981779915217,100.0,28.248433038495158,4.64824230425133e-16,102.08010580307503,5.545345230012441,169.20811390058597,611.4598337604203,0.16694490818030025,0.32327546364651616,0.06875409456596085,3.139662504811625,0.021915612881701747
125,600.0,0.10985411419875583,100.0,28.248433038495158,4.64824230425133e-16,123.74652031592382,7.225252043443912,169.20811390058597,741.2416566923847,0.16694490818030028,0.27196032702575096,0.06875409456596085,3.7961026844837593,0.018126046522351856
126,600.0,0.13257113655901082,100.0,28.248433038495158,4.64824230425133e-16,147.14922429472963,8.756244455409492,169.20811390058597,881.4238535254315,0.16694490818030033,0.22991904849369427,0.06875409456596085,4.594370691824346,0.014978274659072748
127,600.0,0.15998587196060574,100.0,28.248433038495158,4.64824230425133e-16,173.57919753030836,10.419447039283478,169.20811390058597,1039.7393932065484,0.1669449081803003,0.19173455313789362,0.06875409456596085,5.524344610828135,0.012455321163800293
128,600.0,0.19306977288832497,100.0,28.248433038495158,4.64824230425133e-16,218.76498769086098,13.406317941087893,169.20811390058597,1310.4022762682587,0.16694490818030033,0.15677650278349095,0.06875409456596085,6.6918541921661525,0.010283330117713122
129,600.0,0.2329951810515372,100.0,28.248433038495158,4.64824230425133e-16,263.94780086103015,15.844614822810176,169.20811390058597,1581.04732715757,0.16694490818030056,0.12828191521643428,0.06875409456596085,8.06523872469838,0.008531809739015742
130,600.0,0.2811768697974228,100.0,28.248433038495158,4.64824230425133e-16,305.02650214746836,16.41734061388346,169.20811390058597,1827.108747863337,0.16694490818030036,0.10779923606809406,0.06875409456596085,9.728843996255176,0.00707238143682558
131,600.0,0.3393221771895326,100.0,28.248433038495158,4.64824230425133e-16,375.0396695755112,20.783947757357545,169.20811390058597,2246.4876207573143,0.16694490818030033,0.08866354917593197,0.06875409456596085,11.741865353377849,0.00586012949657068
132,600.0,0.4094915062380423,100.0,28.248433038495158,4.64824230425133e-16,443.0601297799545,24.189264407365208,169.20811390058597,2653.9301773819298,0.16694490818030036,0.07534059751383149,0.06875409456596085,14.177556115926258,0.004853529771138136
133,600.0,0.49417133613238334,100.0,28.248433038495158,4.64824230425133e-16,527.7522155592602,27.78090955918524,169.20811390058597,3161.2357711999734,0.16694490818030025,0.06142759106779383,0.06875409456596085,17.089392538254433,0.0040265355291560345
134,600.0,0.5963623316594643,100.0,28.248433038495158,4.64824230425133e-16,629.70618939298,35.9337439113377,169.20811390058597,3771.940074463956,0.16694490818030025,0.05250141846149246,0.06875409456596085,20.66799563624286,0.0033293219314148837
135,600.0,0.7196856730011514,100.0,28.248433038495158,4.64824230425133e-16,748.7570079525917,39.12982738954227,169.20811390058597,4485.05447763603,0.16694490818030028,0.04360053905937884,0.06875409456596085,24.88424671835458,0.0027654358953054996
136,600.0,0.868511373751352,100.0,28.248433038495158,4.64824230425133e-16,977.1930779191027,53.69317168487528,169.20811390058597,5853.386536735437,0.16694490818030017,0.0339647104918311,0.06875409456596085,30.047174306709188,0.00228969191596623
137,600.0,1.0481131341546852,100.0,28.248433038495158,4.64824230425133e-16,1124.9895018394188,57.09902087641179,169.20811390058597,6738.687116018134,0.16694490818030014,0.029134040572553446,0.06875409456596085,36.23727341667724,0.0018990427680606085
138,600.0,1.2648552168552958,100.0,28.248433038495158,4.64824230425133e-16,1377.7342914713738,79.27113799209224,169.20811390058597,8252.62840591354,0.16694490818030028,0.024278231539652775,0.06875409456596085,43.71955270906587,0.0015738903709149902
139,600.0,1.5264179671752318,100.0,28.248433038495158,4.64824230425133e-16,1703.5033841584907,100.24797421565633,169.20811390058597,10203.98527110937,0.16694490818030033,0.019491664291134043,0.06875409456596085,53.03421410506798,0.001297538186583731
140,600.0,1.8420699693267144,100.0,28.248433038495158,4.64824230425133e-16,1964.058011742058,112.69197891906288,169.20811390058597,11764.707490334942,0.16694490818030028,0.017032386408828912,0.06875409456596085,63.74434296580918,0.0010795783287990783
141,600.0,2.2229964825261934,100.0,28.248433038495158,4.64824230425133e-16,2385.5801197342116,129.95304707994606,169.20811390058597,14289.62491720795,0.16694490818030025,0.013877867035364358,0.06875409456596085,76.964415768045,0.0008941305159685408
142,600.0,2.6826957952797246,100.0,28.248433038495158,4.64824230425133e-16,2793.5996529856525,157.44829214752602,169.20811390058597,16733.66192138408,0.1669449081803003,0.011925613542762682,0.06875409456596085,92.68239081268801,0.0007424622818950651
143,600.0,3.2374575428176433,100.0,28.248433038495158,4.64824230425133e-16,3394.1689461253764,195.0291881480502,169.20811390058597,20331.07198729102,0.1669449081803004,0.009629854907520982,0.06875409456596085,111.9474540849096,0.0006146001982324684
144,600.0,3.906939937054613,100.0,28.248433038495158,4.64824230425133e-16,4413.363178648413,266.62525940604587,169.20811390058597,26436.045440104033,0.16694490818030025,0.007743556342830535,0.06875409456596085,134.77520831225345,0.0005105980125557708
145,600.0,4.714866363457389,100.0,28.248433038495158,4.64824230425133e-16,5239.071942705618,303.0573424627102,169.20811390058597,31382.0409368067,0.16694490818030025,0.0064022958141958675,0.06875409456596085,163.039901400431,0.00042201627415304965
146,600.0,5.689866029018293,100.0,28.248433038495158,4.64824230425133e-16,6274.483616669636,339.12035262773543,169.20811390058597,37584.156863851174,0.16694490818030025,0.00526869458702313,0.06875409456596085,196.79030387812003,0.00034963235185635384
147,600.0,6.866488450042998,100.0,28.248433038495158,4.64824230425133e-16,7405.780289670359,418.37641383942946,169.20811390058597,44360.6239351255,0.1669449081803003,0.004466920806959624,0.06875409456596085,236.93857109761797,0.0002904436754178825
148,600.0,8.286427728546842,100.0,28.248433038495158,4.64824230425133e-16,8984.65157864187,556.0106204066899,169.20811390058597,53818.06295606477,0.16694490818030058,0.0037565611353662103,0.06875409456596085,287.37862371870085,0.00023945467725093182
149,600.0,10.0,100.0,28.248433038495158,4.64824230425133e-16,11019.220772882454,604.5499468377942,169.20811390058597,66005.13242956605,0.16694490818030014,0.00301090156614223,0.06875409456596085,347.40843147920316,0.00019807952163999505
150,800.0,0.001,100.0,28.24506628053967,9.29648460850266e-16,28.357770917499476,0.15209495054478692,225.6780795815125,226.57858963082083,0.12515644555694616,0.9976991537198693,0.05953154894269089,0.07160699350826373,0.8316148175575622
151,800.0,0.0012067926406393288,100.0,28.24506628053967,9.29648460850266e-16,28.416953244134433,0.18162097467672475,225.6780795815125,227.05145642063417,0.12515644555694616,0.9963399239326444,0.05953154894269089,0.07657549405530122,0.77773097563428
152,800.0,0.0014563484775012444,100.0,28.24506628053967,9.29648460850266e-16,28.286819190159637,0.21507270891541994,225.6780795815125,226.01168532937555,0.12515644555694616,1.0019170267093442,0.05953154894269089,0.08325289863961152,0.715441052754038
153,800.0,0.0017575106248547913,100.0,28.24506628053967,9.29648460850266e-16,28.44025219707907,0.24084665628213628,225.6780795815125,227.2376150546618,0.12515644555694616,0.997273219732652,0.05953154894269089,0.09195970529273345,0.647687074867845
154,800.0,0.0021209508879201904,100.0,28.24506628053967,9.29648460850266e-16,28.675956795273667,0.28883580235601586,225.6780795815125,229.12089479423662,0.12515644555694616,0.9908330928343609,0.05953154894269089,0.10378894317423713,0.5739262435809122
155,800.0,0.002559547922699536,100.0,28.24506628053967,9.29648460850266e-16,28.597435787297137,0.3563698344261394,225.6780795815125,228.4935119405042,0.12515644555694613,0.9970157239276763,0.05953154894269089,0.11826362269776693,0.5036597476831742
156,800.0,0.0030888435964774815,100.0,28.24506628053967,9.29648460850266e-16,28.654295058397796,0.43823620363402127,225.6780795815125,228.94781751659838,0.1251564455569462,0.99910711021111,0.05953154894269089,0.13732466743082702,0.43375806891369345
157,800.0,0.003727593720314938,100.0,28.24506628053967,9.29648460850266e-16,28.875872766344678,0.5214753988879761,225.6780795815125,230.71822340309407,0.12515644555694613,0.9982011669265198,0.05953154894269089,0.1604530720122383,0.3712379508597033
158,800.0,0.004498432668969444,100.0,28.24506628053967,9.29648460850266e-16,29.28367573530655,0.5714774373846462,225.6780795815125,233.97656912509942,0.12515644555694613,0.9861785675446701,0.05953154894269089,0.1894471537745579,0.3144358138394897
159,800.0,0.005428675439323859,100.0,28.24506628053967,9.29648460850266e-16,29.433646165774647,0.7260120911267933,225.6780795815125,235.17483286453958,0.1251564455569461,0.995655943377913,0.05953154894269089,0.22548629834948705,0.2641455198274217
160,800.0,0.006551285568595509,100.0,28.24506628053967,9.29648460850266e-16,29.537259087424736,0.8739295788823762,225.6780795815125,236.00270010852375,0.12515644555694613,1.0090219514761536,0.05953154894269089,0.2686129689232254,0.22175167255300182
161,800.0,0.0079060432109077,100.0,28.24506628053967,9.29648460850266e-16,30.239744289911368,0.9929185119977416,225.6780795815125,241.61555687639202,0.12515644555694608,1.0011023431050234,0.05953154894269089,0.32130661140286765,0.18541804898787773
162,800.0,0.009540954763499945,100.0,28.24506628053967,9.29648460850266e-16,31.52389073110102,1.1476840690470018,225.6780795815125,251.8758869414972,0.12515644555694616,0.9738831064343735,0.05953154894269089,0.38661450729609875,0.15407807018380634
163,800.0,0.01151395399326447,100.0,28.24506628053967,9.29648460850266e-16,30.35514030549518,1.2467190946044464,225.6780795815125,242.53757104090676,0.12515644555694605,1.0313389637358732,0.05953154894269089,0.46380351247924556,0.12843013621827334
